ID_LONG,CONDITION_ID,TRIAL_NB,MAIN_SUPPORT,PRE_LIKES,POST_LIKES,AGE,FB_MODALITY,FB_OPTIMALITY,VALENCE,CONTEXT,PRE_FB_MODALITY,PRE_FB_OPTIMALITY,PRE_VALENCE,PRE_CONTEXT
32,8,31,70,39,21,31,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
32,8,32,84,43,31,31,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
32,9,33,100,26,48,31,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
32,9,34,66,40,33,31,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
32,9,35,0,30,0,31,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
32,9,36,1,15,0,31,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
32,10,37,72,30,70,31,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
32,10,38,69,29,60,31,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
32,10,39,0,18,20,31,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
32,10,40,0,36,19,31,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
32,11,41,83,12,20,31,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
32,11,42,64,30,39,31,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
32,11,43,1,20,50,31,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
32,11,44,4,7,39,31,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
32,12,45,66,6,38,31,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
32,12,46,60,20,72,31,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
32,12,47,0,45,51,31,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
32,12,48,0,45,77,31,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
32,13,49,50,34,19,31,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
32,13,50,99,26,72,31,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
32,13,51,2,39,0,31,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
32,13,52,1,28,10,31,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
32,14,53,63,20,30,31,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
32,14,54,58,33,60,31,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
32,14,55,81,57,13,31,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
32,14,56,80,27,43,31,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
32,15,57,69,31,28,31,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
32,15,58,56,50,29,31,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
32,15,59,0,60,38,31,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
32,15,60,0,33,66,31,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
32,16,61,56,30,10,31,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
32,16,62,42,41,28,31,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
32,16,63,34,14,57,31,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
32,16,64,52,69,67,31,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
33,1,1,92,98,100,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
33,1,2,100,100,99,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
33,1,3,100,98,100,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
33,1,4,60,50,28,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
33,2,5,81,50,70,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
33,2,6,77,80,76,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
33,2,7,84,82,84,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
33,2,8,89,96,91,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
33,3,9,99,100,99,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
33,3,10,98,92,95,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
33,3,11,90,65,69,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
33,3,12,71,66,77,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
33,4,13,100,94,96,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
33,4,14,82,88,93,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
33,4,15,80,83,53,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
33,4,16,81,77,66,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
33,5,17,3,9,5,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
33,5,18,12,10,8,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
33,5,19,7,7,10,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
33,5,20,14,29,8,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
33,6,21,73,62,64,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
33,6,22,15,8,8,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
33,6,23,84,86,84,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
33,6,24,6,59,10,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
33,7,25,3,70,8,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
33,7,26,5,21,9,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
33,7,27,7,10,7,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
33,7,28,10,60,10,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
33,8,29,13,15,17,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
33,8,30,2,23,8,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
33,8,31,26,64,11,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
33,8,32,8,37,13,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
33,9,33,85,58,86,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
33,9,34,68,67,73,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
33,9,35,0,29,9,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
33,9,36,58,19,49,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
33,10,37,44,88,80,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
33,10,38,12,50,11,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
33,10,39,49,50,12,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
33,10,40,80,82,83,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
33,11,41,58,44,68,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
33,11,42,63,65,18,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
33,11,43,81,99,82,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
33,11,44,58,57,78,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
33,12,45,24,66,10,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
33,12,46,57,79,59,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
33,12,47,47,73,52,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
33,12,48,100,100,99,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
33,13,49,15,28,18,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
33,13,50,0,6,1,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
33,13,51,7,34,2,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
33,13,52,5,6,14,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
33,14,53,4,24,5,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
33,14,54,11,0,10,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
33,14,55,11,12,9,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
33,14,56,5,9,10,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
33,15,57,8,22,6,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
33,15,58,5,24,13,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
33,15,59,64,67,70,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
33,15,60,3,3,12,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
33,16,61,7,18,7,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
33,16,62,17,36,8,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
33,16,63,1,6,14,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
33,16,64,9,31,15,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
34,1,1,80,70,60,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
34,1,2,23,75,61,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
34,1,3,5,85,70,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
34,1,4,35,35,34,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
34,2,5,29,69,50,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
34,2,6,22,75,75,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
34,2,7,40,74,70,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
34,2,8,50,40,40,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
34,3,9,25,100,100,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
34,3,10,22,8,10,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
34,3,11,71,25,25,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
34,3,12,30,46,60,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
34,4,13,10,64,60,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
34,4,14,5,47,50,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
34,4,15,58,71,55,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
34,4,16,60,45,60,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
34,5,17,21,50,40,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
34,5,18,33,39,21,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
34,5,19,40,9,20,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
34,5,20,30,10,14,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
34,6,21,30,50,49,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
34,6,22,10,6,15,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
34,6,23,39,25,25,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
34,6,24,65,30,30,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
34,7,25,11,14,37,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
34,7,26,22,11,16,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
34,7,27,35,30,30,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
34,7,28,35,50,50,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
34,8,29,35,75,36,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
34,8,30,30,34,30,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
34,8,31,70,80,63,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
34,8,32,89,75,65,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
34,9,33,0,64,55,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
34,9,34,0,30,30,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
34,9,35,0,35,20,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
34,9,36,10,31,41,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
34,10,37,0,41,31,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
34,10,38,10,36,36,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
34,10,39,0,46,30,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
34,10,40,1,25,51,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
34,11,41,9,20,30,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
34,11,42,0,32,42,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
34,11,43,0,75,70,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
34,11,44,2,30,65,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
34,12,45,15,60,27,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
34,12,46,20,39,35,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
34,12,47,1,45,69,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
34,12,48,2,64,50,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
34,13,49,15,51,40,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
34,13,50,0,30,44,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
34,13,51,9,30,18,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
34,13,52,0,10,35,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
34,14,53,0,35,40,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
34,14,54,0,14,15,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
34,14,55,1,38,30,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
34,14,56,0,52,39,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
34,15,57,10,35,20,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
34,15,58,17,40,60,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
34,15,59,0,45,30,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
34,15,60,0,36,37,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
34,16,61,19,10,9,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
34,16,62,0,20,30,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
34,16,63,10,65,69,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
34,16,64,0,46,40,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
35,1,1,80,80,91,23,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
35,1,2,80,90,90,23,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
35,1,3,79,100,50,23,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
35,1,4,70,19,71,23,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
35,2,5,80,70,30,23,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
35,2,6,41,10,80,23,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
35,2,7,40,19,80,23,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
35,2,8,30,70,81,23,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
35,3,9,100,99,88,23,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
35,3,10,80,80,91,23,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
35,3,11,70,79,77,23,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
35,3,12,78,70,88,23,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
35,4,13,39,80,21,23,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
35,4,14,39,49,89,23,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
35,4,15,9,10,89,23,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
35,4,16,51,90,50,23,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
35,5,17,89,79,79,23,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
35,5,18,79,80,89,23,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
35,5,19,59,70,79,23,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
35,5,20,81,20,50,23,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
35,6,21,18,80,72,23,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
35,6,22,81,50,81,23,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
35,6,23,59,10,11,23,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
35,6,24,50,89,30,23,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
35,7,25,89,75,90,23,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
35,7,26,70,20,79,23,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
35,7,27,79,60,79,23,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
35,7,28,81,59,51,23,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
35,8,29,39,99,81,23,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
35,8,30,50,88,80,23,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
35,8,31,30,79,59,23,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
35,8,32,10,80,12,23,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
35,9,33,89,69,80,23,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
35,9,34,91,89,87,23,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
35,9,35,31,79,84,23,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
35,9,36,20,29,59,23,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
35,10,37,80,79,81,23,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
35,10,38,80,80,80,23,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
35,10,39,40,21,80,23,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
35,10,40,0,89,80,23,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
35,11,41,60,60,89,23,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
35,11,42,89,80,80,23,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
35,11,43,20,78,79,23,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
35,11,44,9,80,51,23,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
35,12,45,79,80,80,23,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
35,12,46,80,40,79,23,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
35,12,47,10,70,89,23,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
35,12,48,0,79,31,23,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
35,13,49,80,79,81,23,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
35,13,50,90,80,81,23,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
35,13,51,59,9,80,23,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
35,13,52,0,81,80,23,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
35,14,53,80,70,79,23,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
35,14,54,80,50,92,23,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
35,14,55,0,88,66,23,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
35,14,56,50,80,90,23,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
35,15,57,80,19,80,23,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
35,15,58,89,49,80,23,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
35,15,59,20,71,89,23,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
35,15,60,11,88,30,23,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
35,16,61,79,10,80,23,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
35,16,62,90,60,50,23,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
35,16,63,19,60,69,23,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
35,16,64,90,90,81,23,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
36,1,1,10,40,32,20,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
36,1,2,17,59,48,20,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
36,1,3,65,65,44,20,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
36,1,4,17,7,7,20,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
36,2,5,3,29,4,20,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
36,2,6,4,14,11,20,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
36,2,7,63,40,69,20,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
36,2,8,45,22,52,20,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
36,3,9,13,85,48,20,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
36,3,10,12,23,21,20,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
36,3,11,37,25,27,20,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
36,3,12,28,21,24,20,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
36,4,13,4,48,25,20,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
36,4,14,3,26,24,20,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
36,4,15,45,27,8,20,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
36,4,16,55,34,16,20,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
36,5,17,13,3,7,20,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
36,5,18,16,11,9,20,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
36,5,19,27,5,22,20,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
36,5,20,40,5,8,20,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
36,6,21,4,35,13,20,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
36,6,22,3,5,10,20,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
36,6,23,78,67,75,20,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
36,6,24,65,17,45,20,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
36,7,25,12,21,31,20,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
36,7,26,16,6,18,20,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
36,7,27,29,2,15,20,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
36,7,28,23,14,15,20,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
36,8,29,1,6,16,20,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
36,8,30,0,25,17,20,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
36,8,31,35,15,1,20,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
36,8,32,37,29,23,20,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
36,9,33,29,13,28,20,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
36,9,34,30,33,22,20,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
36,9,35,19,3,18,20,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
36,9,36,22,20,27,20,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
36,10,37,27,15,23,20,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
36,10,38,33,11,20,20,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
36,10,39,7,8,7,20,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
36,10,40,8,30,30,20,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
36,11,41,30,17,26,20,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
36,11,42,31,15,21,20,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
36,11,43,17,40,17,20,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
36,11,44,24,15,13,20,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
36,12,45,16,10,5,20,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
36,12,46,15,3,4,20,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
36,12,47,8,19,38,20,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
36,12,48,11,26,27,20,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
36,13,49,27,8,27,20,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
36,13,50,28,0,11,20,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
36,13,51,18,4,5,20,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
